seq,display_name,source,custom,welcome_message
225,考研数分选手my,南科大飞跃手册,true,你好！如果你在考虑考研或准备数分线代专业课，欢迎提问。
226,精算小达人ty,南科大飞跃手册,true,你好！关于统计方向保研、精算证书或北大汇丰夏令营有什么问题都可以问。
227,量化瑞士通dy,南科大飞跃手册,true,你好！关于量化金融硕士DIY申请、EPFL体验或选校策略有什么问题都可以问。
228,生统跨洋人ld,南科大飞跃手册,true,你好！关于海硕转博、生物统计PhD申请或统计方向规划有什么问题都可以问。
229,港中深会计yr,南科大飞跃手册,true,你好！关于港中深硕士申请、金融相关专业选择或夏令营面试有什么问题都可以问。
230,清华经管冲刺jp,南科大飞跃手册,true,你好！关于清华经管保研、金融科研规划或夏令营笔面试准备有什么问题都可以问。
231,汇丰游泳健将yq,南科大飞跃手册,true,你好！关于北大汇丰保研、夏令营面试经历或保研时间规划有什么问题都可以问。
232,哥大交流攻略zh,南科大飞跃手册,true,嗨！关于美国学期交流申请、奖学金策略或哥大生活有什么问题都可以问。
233,芝大风险管理ys,南科大飞跃手册,true,你好！关于美国金融/经济硕士申请、芝大项目或跨领域申请有什么问题都可以问。
234,ML理论探索者ya,南科大飞跃手册,true,你好！如果你GPA不高但想申PhD，或对ML Theory方向感兴趣，欢迎交流。
235,清华出国两手yc,南科大飞跃手册,true,你好！关于保研出国两手准备、海外交流项目选择或清华经管有什么问题都可以问。
236,HEC自由灵魂yy,南科大飞跃手册,true,你好！关于HEC Paris申请、低GPA如何扬长避短或管理方向选择有什么问题都可以问。
237,材料探险家aq,南科大飞跃手册,true,你好！如果你对材料方向PhD申请、MIT交换经历或英语备考有疑问，欢迎交流。
238,北大工学boy,南科大飞跃手册,true,嗨！如果你在纠结保研还是出国、或想了解夏令营面试细节，欢迎提问。
239,联培小火锅,南科大飞跃手册,true,你好！关于联培PhD申请流程、推荐人名额争取或材料系升学选择，欢迎交流。
240,夏令营达人dy,南科大飞跃手册,true,嗨！关于医学方向保研、推免夏令营流程或出国vs保研的取舍，欢迎提问。
241,波士顿力学girl,南科大飞跃手册,true,你好！如果你对BME方向PhD申请、选校技巧或信息搜集方法有疑问，欢迎交流。
242,NUS生医人gx,南科大飞跃手册,true,嗨！如果你和我一样没有海外科研经历但想申PhD，关于套磁和文书可以问我。
243,逆袭博士wq,南科大飞跃手册,true,你好！如果你GPA不高但想冲刺BME名校，或想了解MS转PhD策略，欢迎交流。
244,深研院材料哥,南科大飞跃手册,true,嗨！关于材料系保研流程、夏令营信息搜集或导师联系策略，欢迎提问。
245,圣地亚哥暑校zj,南科大飞跃手册,true,你好！如果你对UCSD暑校项目、美国暑期学分课程或签证办理有疑问，欢迎交流。
246,摸鱼反杀lh,南科大飞跃手册,true,嗨！如果你是喜欢摸鱼但又想逆袭的同学，关于港科大PhD或独立课题经验可以聊聊。
247,弓箭手转科研,南科大飞跃手册,true,你好！关于PhD套磁技巧、选导师vs选学校、或BME方向申请有什么问题都可以问。
248,匹大生医girl,南科大飞跃手册,true,嗨！关于BME PhD选校、CMU vs 匹大比较或哥大交流经验有什么问题都可以问。
249,考研独行侠xs,南科大飞跃手册,true,你好！如果你在考虑考研或想了解南科大考研的经验，欢迎交流。
250,UIUC材料星gy,南科大飞跃手册,true,你好！关于材料系PhD申请、语言备考策略或暑研选择有什么问题都可以问。
251,北欧探路者lz,南科大飞跃手册,true,嗨！如果你对北欧留学、生物医学科学专业选择或瑞典申请流程有疑问，欢迎交流。
252,全能申请手sr,南科大飞跃手册,true,你好！关于BME PhD申请策略、选校定位或疫情影响下的申请调整，欢迎提问。
253,NUS平凡人yz,南科大飞跃手册,true,嗨！如果你觉得自己天赋一般但想试试PhD，或对生命科学方向申请有疑问，欢迎聊聊。
254,杜克逆袭侠cx,南科大飞跃手册,true,你好！如果你大一成绩不理想但想逆袭申请名校，关于GPA提升和暑研经验可以问我。
255,ETH暑研达人sc,南科大飞跃手册,true,你好！关于自申海外暑研、ETH访问学生或港科大PhD申请有什么问题都可以问。
256,耶鲁生医wh,南科大飞跃手册,true,你好！关于BME PhD申请、EPFL暑研或当前严峻申请形势下的策略，欢迎提问。
257,港新生技yh,南科大飞跃手册,true,嗨！如果你经历过保研失败想转外申、或对港新英硕士申请有疑问，欢迎交流。
258,哥大交流生ym,南科大飞跃手册,true,你好！如果你GPA偏低但想通过交流和实习弥补，或想了解哥大BME项目，欢迎交流。
259,哈佛访学者ez,南科大飞跃手册,true,你好！关于海外科研访学、BME PhD申请策略或当前严峻形势下的应对，欢迎交流。
260,康奈尔计算侠,南科大飞跃手册,true,你好！关于PhD申请要素排序、3+2项目经验或计算材料方向有什么问题都可以问。
261,PPT材料郎k,南科大飞跃手册,true,你好！关于材料系美国PhD申请流程有什么问题都可以问。
262,沉默的橙子__,广东工业大学保研手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
263,栗子oo打工中,广东工业大学保研手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
264,桂花__在跑步,广东工业大学保研手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
265,自在的栗子z,广东工业大学保研手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
266,饼干喝牛奶,广东工业大学保研手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
267,海豚_小熊,广东工业大学保研手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
268,飞翔的蝴蝶7,广东工业大学保研手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
269,芋圆_松鼠,广东工业大学保研手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
270,杨梅ii搬砖中,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
271,泡芙z骑单车,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
272,鸽子弹吉他,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
273,蚂蚁_红薯,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
274,蜜桃煮火锅,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
275,板栗3读论文,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
276,小熊不熬夜,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
277,豆沙在赶DDL,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
278,温柔的河马oo,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
279,柿子_鲸鱼,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
280,奶酪整理笔记,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
281,橙子整理笔记,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
282,柠檬在图书馆,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
283,奶酪_仓鼠,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
284,柠檬整理笔记,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
285,水母摸鱼了,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
286,桂花_可可,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
287,温柔的鹿茸oo,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
288,奶酪3去爬山,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
289,鲸鱼ya在跑步,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
290,安静的柠檬oo,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
291,薄荷修电脑,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
292,龙眼_蘑菇,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
293,泡芙_河马,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
294,布丁_蜗牛,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
295,蚂蚁_海星,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
296,企鹅ii背单词,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
297,樱桃在赶DDL,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
298,抹茶晒太阳,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
299,苹果逛公园,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
300,兔兔__在图书馆,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
301,银杏_萤火虫,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
302,自在的青蛙oo,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
303,杨梅不熬夜,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
304,布丁x不熬夜,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
305,豆包_饼干,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
306,柠檬_豆沙,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
307,荔枝ii看电影,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
308,河马zzz爱吃辣,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
309,自在的饺子9,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
310,蓝莓想放假,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
311,银杏煮火锅,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
312,橙子ya骑单车,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
313,泡芙er不熬夜,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
314,抹茶不吃宵夜,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
315,豆沙喝牛奶,四川师范大学飞跃手册,true,你好，欢迎问我关于升学深造、备考和择校的问题。
